z_m,u_m_s,v_m_s,w_upper_m_s,scalar,u_rms_m_s,v_rms_m_s,w_upper_rms_m_s,scalar_rms
85.0,11.350406535472453,0,0,0,0.07125803239651886,0.07125803239651886,0.026079411791527552,0
87.0,11.37366339763672,0,0,0,0.07166383467012992,0.07166383467012992,0.02667127574748984,0
89.0,11.396391648714276,0,0,0,0.07206219468834515,0.07206219468834515,0.0272621355449949,0
91.0,11.418614785498987,0,0,0,0.07245338841499363,0.07245338841499363,0.027851968938505306,0
93.0,11.440354772135393,0,0,0,0.07283767518309953,0.07283767518309953,0.02844075372112719,0
95.0,11.461632170582678,0,0,0,0.07321529902672619,0.07321529902672619,0.029028467725446233,0
97.0,11.48246625748552,0,0,0,0.07358648988059385,0.07358648988059385,0.02961508882436238,0
99.0,11.502875129116727,0,0,0,0.07395146466303464,0.07395146466303464,0.03020059493192281,0
101.0,11.522875795823397,0,0,0,0.0743104282557411,0.0743104282557411,0.030784964004153488,0
103.0,11.542484267211773,0,0,0,0.0746635743919784,0.0746635743919784,0.03136817403988915,0
105.0,11.56171562913966,0,0,0,0.0750110864634112,0.0750110864634112,0.03195020308160157,0
107.0,11.580584113444043,0,0,0,0.07535313825439958,0.07535313825439958,0.0325310292162263,0
109.0,11.59910316121128,0,0,0,0.07568989461150911,0.07568989461150911,0.03311063057598764,0
111.0,11.617285480294472,0,0,0,0.07602151205502627,0.07602151205502627,0.03368898533922201,0
113.0,11.635143097694478,0,0,0,0.07634813933845042,0.07634813933845042,0.034266071731199436,0
115.0,11.652687407345388,0,0,0,0.0766699179612242,0.0766699179612242,0.034841868024943455,0
117.0,11.669929213779893,0,0,0,0.07698698263935032,0.07698698263935032,0.035416352542049036,0
119.0,11.686878772093667,0,0,0,0.07729946173800968,0.07729946173800968,0.03598950365349881,0
121.0,11.703545824578878,0,0,0,0.07760747766983178,0.07760747766983178,0.03656129978047739,0
123.0,11.719939634354555,0,0,0,0.077911147262063,0.077911147262063,0.037131719395183754,0
125.0,11.736069016284437,0,0,0,0.07821058209552484,0.07821058209552484,0.03770074102164183,0
127.0,11.751942365440728,0,0,0,0.07850588881794274,0.07850588881794274,0.03826834323650898,0
129.0,11.76756768334381,0,0,0,0.078797169433954,0.078797169433954,0.03883450466988263,0
131.0,11.782952602183288,0,0,0,0.07908452157386278,0.07908452157386278,0.03939920400610481,0
133.0,11.79810440720389,0,0,0,0.079368038742998,0.079368038742998,0.03996241998456468,0
135.0,11.813030057420567,0,0,0,0.07964781055334287,0.07964781055334287,0.040524131400498986,0
137.0,11.827736204810263,0,0,0,0.07992392293893867,0.07992392293893867,0.04108431710579039,0
139.0,11.842229212112828,0,0,0,0.08019645835641791,0.08019645835641791,0.04164295600976372,0
141.0,11.856515169360305,0,0,0,0.08046549597189137,0.08046549597189137,0.04220002707997997,0
143.0,11.870599909242044,0,0,0,0.0807311118352965,0.0807311118352965,0.042755509343028214,0
145.0,11.884489021402711,0,0,0,0.08099337904321094,0.08099337904321094,0.0433093818853152,0
147.0,11.898187865760873,0,0,0,0.08125236789104158,0.08125236789104158,0.04386162385385277,0
149.0,11.911701584927597,0,0,0,0.08150814601541681,0.08150814601541681,0.04441221445704292,0
